season,week,celebrity_name,total_judge_score,avg_judge_score,ballroom_partner,celebrity_age_during_season,results,placement,ind_Actor/Actress,ind_Astronaut,ind_Athlete,ind_Beauty Pagent,ind_Comedian,ind_Con artist,ind_Conservationist,ind_Entrepreneur,ind_Fashion Designer,ind_Fitness Instructor,ind_Journalist,ind_Magician,ind_Military,ind_Model,ind_Motivational Speaker,ind_Musician,ind_News Anchor,ind_Politician,ind_Producer,ind_Racing Driver,ind_Radio Personality,ind_Singer/Rapper,ind_Social Media Personality,ind_Social media personality,ind_Sports Broadcaster,ind_TV Personality,age_scaled,cum_weeks,season_progress,week_total_score,judge_percent,judge_rank,judge_score_rel,cum_judge_total,avg_judge_upto_now,competitors_count,partner_avg_placement,ballroom_partner_encoded,is_eliminated,fan_target,current_pred,fan_vote_est_mean,fan_vote_est_std,certainty,fan_vote_normalized
1,6,John O'Hurley,27.0,9.0,Charlotte Jorgensen,50,2nd Place,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5294117647058822,6,1.0,54.5,0.4954128440366973,2.0,-0.25,145.0,24.166666666666668,2,2.0,2,False,0.5,0.4980290865396075,0.4876660739968299,0.036878895796992,27.115044074543217,0.49994350638135343
1,6,Kelly Monaco,27.5,9.166666666666666,Alec Mazo,29,1st Place,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2205882352941176,6,1.0,54.5,0.5045871559633027,1.0,0.25,128.0,21.33333333333333,2,6.842105263157895,3,False,0.5,0.4980128723524405,0.487776286534285,0.0313431436833494,31.90388641981687,0.5000564936186466
2,1,Drew Lachey,24.0,8.0,Cheryl Burke,29,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,1,0.125,195.0,0.123076923076923,1.0,4.5,24.0,24.0,10,4.785340314136126,6,False,0.11,0.1110784152952499,0.1104256810656919,0.003087212624129,323.8119008343923,0.1156441036811376
2,1,George Hamilton,18.0,6.0,Edyta Sliwinska,66,Eliminated Week 6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7647058823529411,1,0.125,195.0,0.0923076923076923,8.0,-1.5,18.0,18.0,10,5.379310344827586,0,False,0.11,0.1069579303143012,0.1026276074965735,0.0093157199444175,107.33391214567814,0.10747751399260502
2,1,Giselle Fernandez,23.0,7.666666666666667,Jonathan Roberts,44,Eliminated Week 3,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4411764705882353,1,0.125,195.0,0.1179487179487179,2.0,3.5,23.0,23.0,10,6.25,4,False,0.11,0.1090528798783321,0.1085289528282627,0.0075355950576325,132.68591351306227,0.11365774113551097
2,1,Jerry Rice,21.0,7.0,Anna Trebunskaya,43,2nd Place,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,1,0.125,195.0,0.1076923076923077,5.0,1.5,21.0,21.0,10,6.555555555555555,7,False,0.11,0.1109604432525538,0.1103411568332995,0.0026624536845748,375.4523706537207,0.11555558505938203
2,1,Kenny Mayne,13.0,4.333333333333333,Andrea Hale,46,Eliminated Week 1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4705882352941177,1,0.125,195.0,0.0666666666666666,9.0,-6.5,13.0,13.0,10,10.0,8,True,0.01,0.0159514588623792,0.0255181714107389,0.0222887972942172,44.86357533002041,0.02672409200375205
2,1,Lisa Rinna,19.0,6.333333333333333,Louis van Amstel,42,Eliminated Week 7,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,1,0.125,195.0,0.0974358974358974,7.0,-0.5,19.0,19.0,10,6.123076923076923,5,False,0.11,0.1100394559235567,0.1080663312707779,0.0052661773584688,189.8550080893213,0.11317325731940414
2,1,Master P,12.0,4.0,Ashly DelGrosso,35,Eliminated Week 4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3088235294117646,1,0.125,195.0,0.0615384615384615,10.0,-7.5,12.0,12.0,10,6.666666666666667,1,False,0.11,0.1023527030647532,0.0777751137710418,0.033487705164496,29.86081411891003,0.0814505578226861
2,1,Stacy Keibler,22.0,7.333333333333333,Tony Dovolani,26,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1764705882352941,1,0.125,195.0,0.1128205128205128,4.0,2.5,22.0,22.0,10,6.203389830508475,9,False,0.11,0.110452384788121,0.1108777906877277,0.0030029533074187,332.89465503019903,0.11611757879581537
2,1,Tatum O'Neal,23.0,7.666666666666667,Nick Kosovich,42,Eliminated Week 2,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,1,0.125,195.0,0.1179487179487179,2.0,3.5,23.0,23.0,10,8.333333333333334,10,False,0.11,0.1027941351559263,0.0953026479073168,0.0225104657849287,44.4218075159501,0.09980639638640058
2,1,Tia Carrere,20.0,6.666666666666667,Maksim Chmerkoskiy,39,Eliminated Week 5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,1,0.125,195.0,0.1025641025641025,6.0,0.5,20.0,20.0,10,4.8429752066115705,11,False,0.11,0.1090899326830652,0.1054116986011253,0.0064636226708291,154.68806934585527,0.110393173803306
2,2,Drew Lachey,27.0,9.0,Cheryl Burke,29,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,2,0.25,200.0,0.135,2.0,4.777777777777779,51.0,25.5,9,4.785340314136126,6,False,0.1249495153473344,0.1216596839063534,0.1204916255173371,0.005373703333086,186.05678081692835,0.12387722540688174
2,2,George Hamilton,22.0,7.333333333333333,Edyta Sliwinska,66,Eliminated Week 6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7647058823529411,2,0.25,200.0,0.11,5.0,-0.2222222222222214,40.0,20.0,9,5.379310344827586,0,False,0.1249495153473344,0.1233357856754908,0.1224756149462804,0.0066252818203106,150.91419699881138,0.12591696140213327
2,2,Giselle Fernandez,24.0,8.0,Jonathan Roberts,44,Eliminated Week 3,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4411764705882353,2,0.25,200.0,0.12,3.0,1.7777777777777786,47.0,23.5,9,6.25,4,False,0.1249495153473344,0.1177558551034113,0.1132940799412836,0.0145967032757912,68.50392702928764,0.11647744163043337
2,2,Jerry Rice,23.0,7.666666666666667,Anna Trebunskaya,43,2nd Place,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,2,0.25,200.0,0.115,4.0,0.7777777777777786,44.0,22.0,9,6.555555555555555,7,False,0.1249495153473344,0.1214523831833934,0.1195515357131415,0.0059670845202574,167.55794871967754,0.12291072075498548
2,2,Lisa Rinna,20.0,6.666666666666667,Louis van Amstel,42,Eliminated Week 7,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,2,0.25,200.0,0.1,7.0,-2.222222222222221,39.0,19.5,9,6.123076923076923,5,False,0.1249495153473344,0.1207125454447687,0.1149550197845568,0.0100019806646591,99.9702022351226,0.11818505092252331
2,2,Master P,16.0,5.333333333333333,Ashly DelGrosso,35,Eliminated Week 4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3088235294117646,2,0.25,200.0,0.08,9.0,-6.222222222222221,28.0,14.0,9,6.666666666666667,1,False,0.1249495153473344,0.1205756968060346,0.1065016194202869,0.0250849541781543,39.86294453454882,0.10949412507698723
2,2,Stacy Keibler,29.0,9.666666666666666,Tony Dovolani,26,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1764705882352941,2,0.25,200.0,0.145,1.0,6.777777777777779,51.0,25.5,9,6.203389830508475,9,False,0.1249495153473344,0.1240458791299812,0.1227048197913833,0.0086099054588267,116.1318057411645,0.12615260649480467
2,2,Tatum O'Neal,17.0,5.666666666666667,Nick Kosovich,42,Eliminated Week 2,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,2,0.25,200.0,0.085,8.0,-5.222222222222221,40.0,20.0,9,8.333333333333334,10,True,0.0004038772213247,0.0126450726083818,0.0312467466257699,0.0352841295177838,28.34055064176531,0.03212472450573148
2,2,Tia Carrere,22.0,7.333333333333333,Maksim Chmerkoskiy,39,Eliminated Week 5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,2,0.25,200.0,0.11,5.0,-0.2222222222222214,42.0,21.0,9,4.8429752066115705,11,False,0.1249495153473344,0.122056778488071,0.1214486531456107,0.0034778607130137,287.4504277389445,0.12486114380551937
2,3,Drew Lachey,27.0,9.0,Cheryl Burke,29,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,3,0.375,182.0,0.1483516483516483,1.0,4.25,78.0,26.0,8,4.785340314136126,6,False,0.1428571428571428,0.1409077283578678,0.1390385709161077,0.0069950342596673,142.93812221090346,0.14408749462252265
2,3,George Hamilton,22.0,7.333333333333333,Edyta Sliwinska,66,Eliminated Week 6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7647058823529411,3,0.375,182.0,0.1208791208791208,5.0,-0.75,62.0,20.666666666666668,8,5.379310344827586,0,False,0.1428571428571428,0.1386589051767691,0.132060452106684,0.0151422341805939,66.03609163500244,0.13685597857770634
2,3,Giselle Fernandez,22.0,7.333333333333333,Jonathan Roberts,44,Eliminated Week 3,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4411764705882353,3,0.375,182.0,0.1208791208791208,5.0,-0.75,69.0,23.0,8,6.25,4,True,1.0591676767676783e-16,0.0234114557059894,0.0551857840284974,0.0534280670958184,18.716403904388272,0.05718975178652833
2,3,Jerry Rice,19.0,6.333333333333333,Anna Trebunskaya,43,2nd Place,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,3,0.375,182.0,0.1043956043956044,7.0,-3.75,63.0,21.0,8,6.555555555555555,7,False,0.1428571428571428,0.1360639306068967,0.1219221317068711,0.0213658417914188,46.801488482102606,0.12634950417665067
2,3,Lisa Rinna,25.0,8.333333333333334,Louis van Amstel,42,Eliminated Week 7,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,3,0.375,182.0,0.1373626373626373,4.0,2.25,64.0,21.33333333333333,8,6.123076923076923,5,False,0.1428571428571428,0.1399886952209983,0.1380179489119803,0.011004348494321,90.86490995864578,0.14302981065351764
2,3,Master P,14.0,4.666666666666667,Ashly DelGrosso,35,Eliminated Week 4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3088235294117646,3,0.375,182.0,0.0769230769230769,8.0,-8.75,42.0,14.0,8,6.666666666666667,1,False,0.1428571428571428,0.1291586018277807,0.097791540442779,0.0529529069875186,18.884347858142046,0.10134265596112173
2,3,Stacy Keibler,27.0,9.0,Tony Dovolani,26,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1764705882352941,3,0.375,182.0,0.1483516483516483,1.0,4.25,78.0,26.0,8,6.203389830508475,9,False,0.1428571428571428,0.14218680890658,0.1377534614533105,0.008892000066041,112.44799196826864,0.1427557188311714
2,3,Tia Carrere,26.0,8.666666666666666,Maksim Chmerkoskiy,39,Eliminated Week 5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,3,0.375,182.0,0.1428571428571428,3.0,3.25,68.0,22.666666666666668,8,4.8429752066115705,11,False,0.1428571428571428,0.143971722189353,0.143189431021292,0.0039538441494179,252.85446460568707,0.1483890853907812
2,4,Drew Lachey,28.0,9.333333333333334,Cheryl Burke,29,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,4,0.5,158.0,0.1772151898734177,1.0,5.428571428571427,106.0,26.5,7,4.785340314136126,6,False,0.165,0.1669406087117856,0.1737165864034332,0.01991281381384,50.21639799127782,0.1770768708800826
2,4,George Hamilton,21.0,7.0,Edyta Sliwinska,66,Eliminated Week 6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7647058823529411,4,0.5,158.0,0.1329113924050632,6.0,-1.571428571428573,83.0,20.75,7,5.379310344827586,0,False,0.165,0.161771396746419,0.1528661246065951,0.0207917103702043,48.09377816530279,0.1558230884530303
2,4,Jerry Rice,24.0,8.0,Anna Trebunskaya,43,2nd Place,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4264705882352941,4,0.5,158.0,0.1518987341772152,5.0,1.428571428571427,87.0,21.75,7,6.555555555555555,7,False,0.165,0.1622990434289241,0.1622768397832895,0.0118808637726238,84.16188058846701,0.16541583967347342
2,4,Lisa Rinna,26.0,8.666666666666666,Louis van Amstel,42,Eliminated Week 7,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.411764705882353,4,0.5,158.0,0.1645569620253164,2.0,3.428571428571427,90.0,22.5,7,6.123076923076923,5,False,0.165,0.161827573503538,0.1560541581039979,0.0151118257169464,66.16896262349348,0.1590727896339523
2,4,Master P,8.0,2.6666666666666665,Ashly DelGrosso,35,Eliminated Week 4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3088235294117646,4,0.5,158.0,0.050632911392405,7.0,-14.571428571428571,50.0,12.5,7,6.666666666666667,1,True,0.01,0.0149491755443066,0.0250557068919577,0.0222865035065391,44.86819260428165,0.025540371624690774
2,4,Stacy Keibler,26.0,8.666666666666666,Tony Dovolani,26,3rd Place,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1764705882352941,4,0.5,158.0,0.1645569620253164,2.0,3.428571428571427,104.0,26.0,7,6.203389830508475,9,False,0.165,0.1598190805465291,0.1555517210907003,0.0127267609599409,78.56841459761651,0.15856063373697624
2,4,Tia Carrere,25.0,8.333333333333334,Maksim Chmerkoskiy,39,Eliminated Week 5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3676470588235294,4,0.5,158.0,0.1582278481012658,4.0,2.428571428571427,93.0,23.25,7,4.8429752066115705,11,False,0.165,0.158502155446386,0.1555024464940234,0.01087160318819,91.9742937998704,0.15851040599779442
2,5,Drew Lachey,27.0,9.0,Cheryl Burke,29,1st Place,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2205882352941176,5,0.625,151.0,0.1788079470198675,2.0,1.833333333333332,133.0,26.6,6,4.785340314136126,6,False,0.198,0.1965488519694245,0.1943748171365959,0.0079716283003754,125.42915113111478,0.20012932316563356
2,5,George Hamilton,24.0,8.0,Edyta Sliwinska,66,Eliminated Week 6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7647058823529411,5,0.625,151.0,0.1589403973509933,4.0,-1.166666666666668,107.0,21.4,6,5.379310344827586,0,False,0.198,0.1879440209681843,0.1533304623830755,0.0587727107884656,17.014409786020366,0.15786984193448353
